Timestep,Lymphocytes,TriggeringCells,TumorCells,TumorCellsRad,DoomedCells,DoomedCellsRad,Lymphocytes DieProb,Tumor DieProbRad,Tumor DieProbImm,Tumor DivProb,SurvivingFractionTLast,PrimaryImmuneResponse,SecondaryImmuneResponse,ImmuneResponse,LymphocyteMigrationAttempted,ImmuneSuppression
177,854,323,1029,0,1183,0,0.045,0.0,0.06656724964924016,0.20255490682611488,1.0,0.013347571456434056,0.053219678192806104,0.06656724964924016,51,0.1
178,872,322,1029,0,1212,0,0.045,0.0,0.06654647578853239,0.20255941475388847,1.0,0.013243627614308424,0.05330284817422396,0.06654647578853239,51,0.1
179,882,321,1037,0,1225,0,0.045,0.0,0.06662967737075723,0.20254136001054568,1.0,0.013243659017900852,0.053386018352856376,0.06662967737075723,51,0.1
180,895,320,1027,0,1247,0,0.045,0.0,0.06664424319792384,0.2025381992260505,1.0,0.013175482813001802,0.05346876038492203,0.06664424319792384,51,0.1
181,904,319,1006,0,1293,0,0.045,0.0,0.06681292260441835,0.20250159579484123,1.0,0.013260883868800248,0.0535520387356181,0.06681292260441835,50,0.1
182,926,318,1014,0,1292,0,0.045,0.0,0.06708125923152027,0.20244336674676008,1.0,0.01344478723208468,0.05363647199943559,0.06708125923152027,50,0.1
183,927,317,1028,0,1284,0,0.045,0.0,0.06709448183549757,0.202440497441697,1.0,0.013374020984280695,0.05372046085121687,0.06709448183549757,51,0.1
184,933,316,1031,0,1292,0,0.045,0.0,0.06705601930587121,0.20244884381062594,1.0,0.013252333798400387,0.053803685507470826,0.06705601930587121,51,0.1
185,942,315,1037,0,1308,0,0.045,0.0,0.06711337400942834,0.20243639783995407,1.0,0.013226625295104252,0.053886748714324084,0.06711337400942834,51,0.1
186,944,314,1018,0,1332,0,0.045,0.0,0.06714506700372565,0.20242952046019153,1.0,0.013175575674167795,0.053969491329557855,0.06714506700372565,50,0.1
187,945,313,1006,0,1350,0,0.045,0.0,0.06739225564859844,0.20237588052425415,1.0,0.013338995427754283,0.054053260220844154,0.06739225564859844,50,0.1
188,964,312,1012,0,1365,0,0.045,0.0,0.06758254538313879,0.20233458765185888,1.0,0.013444851494906622,0.05413769388823217,0.06758254538313879,50,0.1
189,970,311,1019,0,1385,0,0.045,0.0,0.06761348413341384,0.20232787394304919,1.0,0.013391690429285747,0.054221793704128086,0.06761348413341384,50,0.1
190,987,310,1023,0,1387,0,0.045,0.0,0.06763581345605742,0.20232302848003555,1.0,0.013330305433805032,0.05430550802225238,0.06763581345605742,51,0.1
191,992,309,1060,0,1377,0,0.045,0.0,0.06768456540691135,0.20231244930670023,1.0,0.01329556125994651,0.05438900414696485,0.06768456540691135,53,0.1
192,1003,308,1066,0,1394,0,0.045,0.0,0.06745492199258395,0.20236228192760927,1.0,0.012984375964561649,0.054470546028022294,0.06745492199258395,53,0.1
193,1011,307,1076,0,1389,0,0.045,0.0,0.06748740846092488,0.2023552323639793,1.0,0.012935626697243895,0.05455178176368099,0.06748740846092488,53,0.1
194,1013,306,1082,0,1402,0,0.045,0.0,0.0674878864375324,0.2023551286430555,1.0,0.01285537293183946,0.05463251350569294,0.0674878864375324,54,0.1
195,1018,305,1097,0,1395,0,0.045,0.0,0.06752075781353185,0.2023479955544636,1.0,0.012807811253169018,0.05471294656036284,0.06752075781353185,54,0.1
196,1013,304,1098,0,1413,0,0.045,0.0,0.06748345195742755,0.2023560909252382,1.0,0.012690807128299002,0.05479264482912856,0.06748345195742755,54,0.1
197,1019,303,1074,0,1452,0,0.045,0.0,0.06755539015274663,0.20234048033685398,1.0,0.01268309548397868,0.054872294668767946,0.06755539015274663,53,0.1
198,1031,302,1081,0,1473,0,0.045,0.0,0.06782446215807034,0.20228209171169872,1.0,0.012871335502347642,0.05495312665572269,0.06782446215807034,54,0.1
199,1029,301,1078,0,1486,0,0.045,0.0,0.06784933844029441,0.20227669355845612,1.0,0.012815729006411458,0.055033609433882955,0.06784933844029441,53,0.1
200,335,124,59,42,2457,866,0.045,0.0,0.06795373179345474,0.20225404020082033,1.0,0.012839490360110284,0.055114241433344445,0.06795373179345474,2,0.1
201,325,104,58,34,2356,835,0.045,0.0,0.14457447726510433,0.18562733843347237,0.4262230809528383,0.08890193170067962,0.05567254556442471,0.14457447726510433,2,0.1
202,311,90,59,30,2273,801,0.045,0.0,0.14615055373122396,0.1852853298403244,0.5275055420325918,0.08991335231426566,0.0562372014169583,0.14615055373122396,2,0.1
203,303,79,62,25,2180,766,0.045,0.0,0.1456838682551589,0.18538660058863052,0.5901593435377417,0.08888844738860019,0.05679542086655871,0.1456838682551589,3,0.1
204,296,73,61,22,2104,736,0.045,0.0,0.14333420603411784,0.18589647729059644,0.67499195253665,0.08599871324835943,0.05733549278575841,0.14333420603411784,3,0.1
205,287,65,56,17,2005,692,0.045,0.0,0.14481109050234248,0.18557599336099168,0.7093042775475349,0.08692967933038923,0.05788141117195326,0.14481109050234248,2,0.1
206,274,58,53,16,1922,652,0.045,0.0,0.15047082535341472,0.184347830898309,0.7553153699811636,0.09201158144995572,0.05845924390345898,0.15047082535341472,2,0.1
207,261,53,42,12,1855,624,0.045,0.0,0.1544906880338808,0.18347552069664788,0.7566732203142316,0.09543213035181243,0.059058557682068365,0.1544906880338808,2,0.1
208,258,47,43,10,1779,591,0.045,0.0,0.1711342567270583,0.17986386629022835,0.7697085835116834,0.1113762561563282,0.05975800057073011,0.1711342567270583,2,0.1
209,248,44,41,7,1706,562,0.045,0.0,0.170090722461216,0.18009031322591612,0.8125534982071841,0.10964415658711879,0.06044656587409721,0.170090722461216,2,0.1
210,242,43,39,7,1656,539,0.045,0.0,0.1743123037326607,0.17917423009001263,0.8623868364886889,0.11315512368184154,0.061157180050819174,0.1743123037326607,1,0.1
211,223,42,34,5,1583,515,0.045,0.0,0.17885954384944694,0.17818747898467002,0.8553297511804165,0.11696780597709164,0.06189173787235531,0.17885954384944694,1,0.1
212,213,40,29,4,1512,492,0.045,0.0,0.19078047812146937,0.17560063624764113,0.8814676532780723,0.12808437040298332,0.06269610771848605,0.19078047812146937,1,0.1
213,210,39,33,3,1452,469,0.045,0.0,0.20590364321363852,0.17231890942264044,0.8888248334194333,0.1423138048010022,0.06358983841263634,0.20590364321363852,1,0.1
214,204,37,33,2,1396,443,0.045,0.0,0.1950228619585337,0.1746800389549982,0.9267254583900811,0.13061277531690718,0.06441008664162652,0.1950228619585337,1,0.1
215,197,36,41,2,1332,426,0.045,0.0,0.1958253028360289,0.17450590928458173,0.9511503055933874,0.13059507909766901,0.06523022373835988,0.1958253028360289,2,0.1
216,186,35,35,2,1284,407,0.045,0.0,0.1789964196889347,0.17815777692750118,0.9606819532824825,0.11305620299576145,0.06594021669317326,0.1789964196889347,1,0.1
217,174,34,33,2,1223,385,0.045,0.0,0.19226750880203278,0.17527795058995888,0.9539417167023367,0.125538907768076,0.06672860103395678,0.19226750880203278,1,0.1
218,170,33,32,2,1171,368,0.045,0.0,0.1980364614047842,0.17402608787516183,0.9511503055933874,0.13048839326114742,0.06754806814363679,0.1980364614047842,1,0.1
219,165,32,33,2,1119,353,0.045,0.0,0.20154415044028695,0.17326491935445773,0.9496237526431808,0.13315983851080232,0.06838431192948463,0.20154415044028695,1,0.1
220,156,31,33,1,1061,330,0.045,0.0,0.1996523976304187,0.17367542971419914,0.9511503055933874,0.1304488668173213,0.06920353081309741,0.1996523976304187,1,0.1
221,151,30,26,0,1011,313,0.045,0.0,0.2004272808769029,0.17350728004971208,0.9755751527966936,0.1304048078703795,0.0700224730065234,0.2004272808769029,1,0.1
222,143,29,25,0,971,300,0.045,0.0,0.2236511288767733,0.1684677050337402,1.0,0.15266988896753378,0.0709812399092395,0.2236511288767733,1,0.1
223,138,28,20,0,938,289,0.045,0.0,0.2285807729613244,0.16739797226739261,1.0,0.15661598466836754,0.07196478829295685,0.2285807729613244,1,0.1
224,129,27,19,0,889,277,0.045,0.0,0.25454299045974504,0.16176417107023533,1.0,0.18143876671183787,0.07310422374790719,0.25454299045974504,0,0.1
225,126,26,12,0,855,265,0.045,0.0,0.26183711845812474,0.16018134529458694,1.0,0.187555049002482,0.07428206945564278,0.26183711845812474,0,0.1
226,115,25,8,0,829,254,0.045,0.0,0.3295943869202014,0.1454780180383163,1.0,0.2537189623808071,0.07587542453939425,0.3295943869202014,0,0.1
227,110,24,7,0,795,242,0.045,0.0,0.40826897773088366,0.12840563183239825,1.0,0.33031914893617026,0.07794982879471339,0.40826897773088366,0,0.1
228,105,23,5,0,775,236,0.045,0.0,0.44018987959456884,0.12147879612797854,1.0,0.3599793802916241,0.08021049930294478,0.44018987959456884,0,0.1
229,101,22,4,0,744,222,0.045,0.0,0.530148522092912,0.1019577707058381,1.0,0.4471300461004563,0.08301847599245565,0.530148522092912,0,0.1
230,100,21,0,0,717,211,0.045,0.0,0.6017488202789868,0.08642050599945987,1.0,0.5154930479454338,0.08625577233355297,0.6017488202789868,0,0.1
